event_id,timestamp,control_id,parameter,baseline_value,current_value,changed_by,change_source,approval_status,environment,maintenance_window,severity,is_risky,predicted_risky
drift-evt-2778,2026-04-12T01:45:00Z,NET-032,encryption_strength,AES-256,AES-256,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-6d44,2026-04-23T09:39:00Z,CLO-008,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-26c4,2026-04-15T00:08:00Z,CLO-014,agent_status,running,restarting,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-c539,2026-05-03T09:53:00Z,END-045,mfa_enforced,True,True,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-d0b6,2026-04-24T07:13:00Z,CLO-018,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-ca51,2026-04-30T02:05:00Z,IDE-057,encryption_strength,AES-256,AES-256,admin_001,automation,approved,staging,False,INFO,False,False
drift-evt-fd80,2026-04-30T07:19:00Z,NET-025,mfa_enforced,True,weakened_state,autoscaler_bot,manual,pending,staging,False,HIGH,True,False
drift-evt-6eea,2026-04-22T17:33:00Z,IDE-060,mfa_enforced,True,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-65e1,2026-05-05T05:56:00Z,NET-021,logging_enabled,True,expired_state,ci_cd_pipeline,manual,expired,production,False,HIGH,True,False
drift-evt-8ad0,2026-04-28T10:51:00Z,END-038,inbound_rules,RESTRICTED,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-2f33,2026-04-28T15:59:00Z,CLO-001,logging_enabled,True,weakened_state,admin_002,manual,pending,production,False,HIGH,True,False
drift-evt-9e53,2026-04-08T20:27:00Z,END-047,encryption_strength,AES-256,modified_config_param,autoscaler_bot,manual,pending,staging,False,MEDIUM,True,False
drift-evt-f232,2026-04-10T21:12:00Z,END-050,mfa_enforced,True,True,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-799b,2026-04-22T16:22:00Z,IDE-053,inbound_rules,RESTRICTED,weakened_state,admin_001,manual,pending,development,False,HIGH,True,False
drift-evt-10f5,2026-05-01T19:29:00Z,CLO-009,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,development,True,LOW,False,False
drift-evt-602a,2026-04-17T04:44:00Z,CLO-014,agent_status,running,running,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-d541,2026-04-09T10:46:00Z,END-050,mfa_enforced,True,True,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-6d4b,2026-05-05T13:52:00Z,CLO-010,mfa_enforced,True,True,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-aa5f,2026-04-11T15:21:00Z,IDE-060,mfa_enforced,True,True,ci_cd_pipeline,automation,approved,production,False,INFO,False,False
drift-evt-6b0e,2026-04-26T22:20:00Z,END-048,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-9431,2026-04-21T19:57:00Z,CLO-010,mfa_enforced,True,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-7287,2026-04-12T10:05:00Z,CLO-013,inbound_rules,RESTRICTED,RESTRICTED,autoscaler_bot,automation,approved,production,False,INFO,False,False
drift-evt-932c,2026-04-16T14:57:00Z,NET-025,mfa_enforced,True,weakened_state,autoscaler_bot,manual,pending,staging,False,HIGH,True,False
drift-evt-e996,2026-04-16T03:25:00Z,IDE-054,agent_status,running,weakened_state,ci_cd_pipeline,manual,pending,staging,False,HIGH,True,False
drift-evt-6e43,2026-05-04T05:46:00Z,END-046,logging_enabled,True,expired_state,admin_002,manual,expired,production,False,HIGH,True,False
drift-evt-85c8,2026-04-27T10:29:00Z,CLO-014,agent_status,running,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-08c1,2026-05-03T00:43:00Z,IDE-052,encryption_strength,AES-256,expired_state,admin_001,manual,expired,staging,False,MEDIUM,True,False
drift-evt-a12c,2026-05-02T07:10:00Z,IDE-057,encryption_strength,AES-256,modified_config_param,admin_001,manual,pending,staging,False,MEDIUM,True,False
drift-evt-26f2,2026-05-03T00:51:00Z,END-042,encryption_strength,AES-256,AES-256,admin_001,automation,approved,staging,False,INFO,False,False
drift-evt-e464,2026-04-27T14:20:00Z,END-042,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,staging,False,LOW,False,False
drift-evt-b797,2026-04-19T13:32:00Z,END-047,encryption_strength,AES-256,expired_state,admin_002,manual,expired,staging,False,MEDIUM,True,False
drift-evt-aa8a,2026-04-26T01:44:00Z,CLO-001,logging_enabled,True,True,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-cbc2,2026-04-21T17:42:00Z,CLO-001,logging_enabled,True,False,admin_001,manual,pending,production,False,CRITICAL,True,False
drift-evt-7889,2026-04-17T18:39:00Z,END-041,logging_enabled,True,True,ci_cd_pipeline,automation,approved,staging,False,INFO,False,False
drift-evt-b873,2026-04-20T13:26:00Z,CLO-020,mfa_enforced,True,expired_state,ci_cd_pipeline,manual,expired,staging,False,HIGH,True,False
drift-evt-9f19,2026-04-24T04:29:00Z,CLO-020,mfa_enforced,True,True,autoscaler_bot,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-5591,2026-04-19T08:55:00Z,NET-030,mfa_enforced,True,True,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-49b1,2026-04-12T04:24:00Z,IDE-052,encryption_strength,AES-256,expired_state,autoscaler_bot,manual,expired,staging,False,MEDIUM,True,False
drift-evt-3f90,2026-04-22T18:40:00Z,IDE-062,encryption_strength,AES-256,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-a321,2026-05-04T05:24:00Z,CLO-013,inbound_rules,RESTRICTED,False,admin_001,manual,pending,production,False,CRITICAL,True,False
drift-evt-a3b6,2026-05-04T05:28:00Z,END-049,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-c396,2026-04-27T18:23:00Z,IDE-054,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,staging,True,LOW,False,False
drift-evt-ac5c,2026-04-25T09:47:00Z,CLO-007,encryption_strength,AES-256,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-aacf,2026-04-22T12:47:00Z,CLO-020,mfa_enforced,True,weakened_state,admin_001,manual,pending,staging,False,HIGH,True,False
drift-evt-33c7,2026-04-18T01:11:00Z,CLO-020,mfa_enforced,True,False,ci_cd_pipeline,manual,pending,staging,False,CRITICAL,True,False
drift-evt-8204,2026-04-25T21:08:00Z,IDE-058,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-b310,2026-04-21T04:32:00Z,IDE-051,logging_enabled,True,True,autoscaler_bot,ci_cd,approved,development,False,LOW,False,False
drift-evt-cc8a,2026-05-04T00:10:00Z,CLO-007,encryption_strength,AES-256,AES-256,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-ec74,2026-04-27T18:35:00Z,CLO-017,encryption_strength,AES-256,AES-256,autoscaler_bot,scheduled_task,approved,development,True,LOW,False,False
drift-evt-2ab0,2026-05-04T00:03:00Z,NET-026,logging_enabled,True,False,autoscaler_bot,manual,pending,production,False,CRITICAL,True,False
drift-evt-1c8e,2026-04-20T02:50:00Z,IDE-056,logging_enabled,True,True,admin_001,ci_cd,approved,staging,True,LOW,False,False
drift-evt-b65d,2026-04-27T06:38:00Z,END-047,encryption_strength,AES-256,modified_config_param,admin_001,manual,pending,staging,False,MEDIUM,True,False
drift-evt-a044,2026-04-23T16:19:00Z,CLO-004,agent_status,running,restarting,admin_001,ci_cd,approved,production,False,LOW,False,False
drift-evt-d345,2026-04-28T03:01:00Z,CLO-019,agent_status,running,weakened_state,admin_002,manual,pending,development,False,HIGH,True,False
drift-evt-6d4f,2026-04-18T15:02:00Z,NET-026,logging_enabled,True,True,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-dd5a,2026-04-10T11:35:00Z,NET-032,encryption_strength,AES-256,AES-256,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-11a6,2026-04-13T01:33:00Z,END-040,mfa_enforced,True,True,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-4460,2026-05-02T11:39:00Z,NET-028,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-55d8,2026-04-14T10:24:00Z,CLO-003,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-59dc,2026-05-01T23:25:00Z,CLO-006,logging_enabled,True,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-49aa,2026-04-20T22:14:00Z,NET-026,logging_enabled,True,True,admin_001,ci_cd,approved,production,False,LOW,False,False
drift-evt-58ba,2026-04-08T09:07:00Z,CLO-009,agent_status,running,modified_config_param,admin_002,manual,pending,development,False,MEDIUM,True,False
drift-evt-5cfb,2026-04-24T09:28:00Z,CLO-014,agent_status,running,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-ca43,2026-04-25T14:12:00Z,NET-030,mfa_enforced,True,True,admin_002,ci_cd,approved,production,False,LOW,False,False
drift-evt-1f78,2026-05-05T04:12:00Z,CLO-012,encryption_strength,AES-256,False,autoscaler_bot,manual,pending,production,False,CRITICAL,True,False
drift-evt-7569,2026-04-28T20:15:00Z,CLO-003,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,ci_cd,approved,staging,False,LOW,False,False
drift-evt-5ced,2026-04-25T21:42:00Z,NET-021,logging_enabled,True,True,ci_cd_pipeline,scheduled_task,approved,production,False,LOW,False,False
drift-evt-99a1,2026-04-21T18:14:00Z,NET-031,logging_enabled,True,True,admin_001,ci_cd,approved,development,False,LOW,False,False
drift-evt-36df,2026-04-09T08:12:00Z,END-036,logging_enabled,True,True,autoscaler_bot,automation,approved,production,False,INFO,False,False
drift-evt-0c6f,2026-04-25T21:06:00Z,CLO-018,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-029e,2026-05-04T01:46:00Z,CLO-020,mfa_enforced,True,True,admin_002,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-dc97,2026-04-13T23:56:00Z,NET-027,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,production,True,LOW,False,False
drift-evt-4e88,2026-05-01T20:09:00Z,CLO-018,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-b75e,2026-05-03T08:46:00Z,CLO-016,logging_enabled,True,True,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-5f37,2026-04-22T12:06:00Z,IDE-053,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_002,manual,pending,development,False,MEDIUM,True,False
drift-evt-d1ec,2026-04-20T11:04:00Z,CLO-020,mfa_enforced,True,True,autoscaler_bot,ci_cd,approved,staging,True,LOW,False,False
